Signal_ID,Race_Key,Season,Round,Grand Prix,Race_Date,Team,Momentum_Raw,Upgrade_Raw,Context_Raw,Source_Confidence,Raw_Weighted_Score,Composite_Chatter_Score,Points_Nudge,Finish_Position_Nudge,Primary_Source_IDs,Coding_Notes,Last_Coded,Coded_By,Race_Source_URL
2025_R17_AZERBAIJAN_RED_BULL_RACING,2025_R17_AZERBAIJAN,2025,17,Azerbaijan,2025-09-21,Red Bull Racing,2,0.9,0,1,1.3050000000000002,1,0.25,-0.25,EVT_0099; EVT_0105,Event-log coded | Momentum +1.4; Upgrade +0.9 | rolling momentum base +1.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R17_AZERBAIJAN_MERCEDES,2025_R17_AZERBAIJAN,2025,17,Azerbaijan,2025-09-21,Mercedes,0.6,0,0,1,0.27,0.27,0.0675,-0.0675,EVT_0100,Event-log coded | Momentum +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R17_AZERBAIJAN_WILLIAMS,2025_R17_AZERBAIJAN,2025,17,Azerbaijan,2025-09-21,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R17_AZERBAIJAN_RACING_BULLS,2025_R17_AZERBAIJAN,2025,17,Azerbaijan,2025-09-21,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R17_AZERBAIJAN_ASTON_MARTIN,2025_R17_AZERBAIJAN,2025,17,Azerbaijan,2025-09-21,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R17_AZERBAIJAN_ALPINE,2025_R17_AZERBAIJAN,2025,17,Azerbaijan,2025-09-21,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R17_AZERBAIJAN_HAAS_F1_TEAM,2025_R17_AZERBAIJAN,2025,17,Azerbaijan,2025-09-21,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R17_AZERBAIJAN_KICK_SAUBER,2025_R17_AZERBAIJAN,2025,17,Azerbaijan,2025-09-21,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R18_SINGAPORE_MCLAREN,2025_R18_SINGAPORE,2025,18,Singapore,2025-10-05,McLaren,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R18_SINGAPORE_FERRARI,2025_R18_SINGAPORE,2025,18,Singapore,2025-10-05,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R18_SINGAPORE_RED_BULL_RACING,2025_R18_SINGAPORE,2025,18,Singapore,2025-10-05,Red Bull Racing,2,0.9,0,1,1.3050000000000002,1,0.25,-0.25,EVT_0099; EVT_0105,Event-log coded | Momentum +1.4; Upgrade +0.9 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R18_SINGAPORE_MERCEDES,2025_R18_SINGAPORE,2025,18,Singapore,2025-10-05,Mercedes,0.6,0,0,1,0.27,0.27,0.0675,-0.0675,EVT_0100,Event-log coded | Momentum +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R18_SINGAPORE_WILLIAMS,2025_R18_SINGAPORE,2025,18,Singapore,2025-10-05,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R18_SINGAPORE_RACING_BULLS,2025_R18_SINGAPORE,2025,18,Singapore,2025-10-05,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R18_SINGAPORE_ASTON_MARTIN,2025_R18_SINGAPORE,2025,18,Singapore,2025-10-05,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R18_SINGAPORE_ALPINE,2025_R18_SINGAPORE,2025,18,Singapore,2025-10-05,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R18_SINGAPORE_HAAS_F1_TEAM,2025_R18_SINGAPORE,2025,18,Singapore,2025-10-05,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R18_SINGAPORE_KICK_SAUBER,2025_R18_SINGAPORE,2025,18,Singapore,2025-10-05,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R19_UNITED_STATES_MCLAREN,2025_R19_UNITED_STATES,2025,19,United States,2025-10-19,McLaren,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R19_UNITED_STATES_FERRARI,2025_R19_UNITED_STATES,2025,19,United States,2025-10-19,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R19_UNITED_STATES_RED_BULL_RACING,2025_R19_UNITED_STATES,2025,19,United States,2025-10-19,Red Bull Racing,2,0.9,0,1,1.3050000000000002,1,0.25,-0.25,EVT_0099; EVT_0105,Event-log coded | Momentum +1.4; Upgrade +0.9 | rolling momentum base +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R19_UNITED_STATES_MERCEDES,2025_R19_UNITED_STATES,2025,19,United States,2025-10-19,Mercedes,1.8,0,0,1,0.81,0.81,0.2025,-0.2025,EVT_0100,Event-log coded | Momentum +0.6 | rolling momentum base +1.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R19_UNITED_STATES_WILLIAMS,2025_R19_UNITED_STATES,2025,19,United States,2025-10-19,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R19_UNITED_STATES_RACING_BULLS,2025_R19_UNITED_STATES,2025,19,United States,2025-10-19,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R19_UNITED_STATES_ASTON_MARTIN,2025_R19_UNITED_STATES,2025,19,United States,2025-10-19,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R19_UNITED_STATES_ALPINE,2025_R19_UNITED_STATES,2025,19,United States,2025-10-19,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R19_UNITED_STATES_HAAS_F1_TEAM,2025_R19_UNITED_STATES,2025,19,United States,2025-10-19,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R19_UNITED_STATES_KICK_SAUBER,2025_R19_UNITED_STATES,2025,19,United States,2025-10-19,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R20_MEXICO_MCLAREN,2025_R20_MEXICO,2025,20,Mexico,2025-10-26,McLaren,1.9,0,0,1,0.855,0.855,0.21375,-0.21375,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R20_MEXICO_FERRARI,2025_R20_MEXICO,2025,20,Mexico,2025-10-26,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R20_MEXICO_RED_BULL_RACING,2025_R20_MEXICO,2025,20,Mexico,2025-10-26,Red Bull Racing,2,0.9,0,1,1.3050000000000002,1,0.25,-0.25,EVT_0099; EVT_0105,Event-log coded | Momentum +1.4; Upgrade +0.9 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R20_MEXICO_MERCEDES,2025_R20_MEXICO,2025,20,Mexico,2025-10-26,Mercedes,1,0,0,1,0.45,0.45,0.1125,-0.1125,EVT_0100,Event-log coded | Momentum +0.6 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R20_MEXICO_WILLIAMS,2025_R20_MEXICO,2025,20,Mexico,2025-10-26,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R20_MEXICO_RACING_BULLS,2025_R20_MEXICO,2025,20,Mexico,2025-10-26,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R20_MEXICO_ASTON_MARTIN,2025_R20_MEXICO,2025,20,Mexico,2025-10-26,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R20_MEXICO_ALPINE,2025_R20_MEXICO,2025,20,Mexico,2025-10-26,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R20_MEXICO_HAAS_F1_TEAM,2025_R20_MEXICO,2025,20,Mexico,2025-10-26,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R20_MEXICO_KICK_SAUBER,2025_R20_MEXICO,2025,20,Mexico,2025-10-26,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R21_BRAZIL_MCLAREN,2025_R21_BRAZIL,2025,21,Brazil,2025-11-09,McLaren,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +1.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R21_BRAZIL_FERRARI,2025_R21_BRAZIL,2025,21,Brazil,2025-11-09,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R21_BRAZIL_RED_BULL_RACING,2025_R21_BRAZIL,2025,21,Brazil,2025-11-09,Red Bull Racing,2,0.9,0,1,1.3050000000000002,1,0.25,-0.25,EVT_0099; EVT_0105,Event-log coded | Momentum +1.4; Upgrade +0.9 | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R21_BRAZIL_MERCEDES,2025_R21_BRAZIL,2025,21,Brazil,2025-11-09,Mercedes,1,0,0,1,0.45,0.45,0.1125,-0.1125,EVT_0100,Event-log coded | Momentum +0.6 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R21_BRAZIL_WILLIAMS,2025_R21_BRAZIL,2025,21,Brazil,2025-11-09,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R21_BRAZIL_RACING_BULLS,2025_R21_BRAZIL,2025,21,Brazil,2025-11-09,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R21_BRAZIL_ASTON_MARTIN,2025_R21_BRAZIL,2025,21,Brazil,2025-11-09,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R21_BRAZIL_ALPINE,2025_R21_BRAZIL,2025,21,Brazil,2025-11-09,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R21_BRAZIL_HAAS_F1_TEAM,2025_R21_BRAZIL,2025,21,Brazil,2025-11-09,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R21_BRAZIL_KICK_SAUBER,2025_R21_BRAZIL,2025,21,Brazil,2025-11-09,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R22_LAS_VEGAS_MCLAREN,2025_R22_LAS_VEGAS,2025,22,Las Vegas,2025-11-22,McLaren,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R22_LAS_VEGAS_FERRARI,2025_R22_LAS_VEGAS,2025,22,Las Vegas,2025-11-22,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R22_LAS_VEGAS_RED_BULL_RACING,2025_R22_LAS_VEGAS,2025,22,Las Vegas,2025-11-22,Red Bull Racing,2,0.9,0,1,1.3050000000000002,1,0.25,-0.25,EVT_0099; EVT_0105,Event-log coded | Momentum +1.4; Upgrade +0.9 | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R22_LAS_VEGAS_MERCEDES,2025_R22_LAS_VEGAS,2025,22,Las Vegas,2025-11-22,Mercedes,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0100,Event-log coded | Momentum +0.6 | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R22_LAS_VEGAS_WILLIAMS,2025_R22_LAS_VEGAS,2025,22,Las Vegas,2025-11-22,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R22_LAS_VEGAS_RACING_BULLS,2025_R22_LAS_VEGAS,2025,22,Las Vegas,2025-11-22,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R22_LAS_VEGAS_ASTON_MARTIN,2025_R22_LAS_VEGAS,2025,22,Las Vegas,2025-11-22,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R22_LAS_VEGAS_ALPINE,2025_R22_LAS_VEGAS,2025,22,Las Vegas,2025-11-22,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R22_LAS_VEGAS_HAAS_F1_TEAM,2025_R22_LAS_VEGAS,2025,22,Las Vegas,2025-11-22,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R22_LAS_VEGAS_KICK_SAUBER,2025_R22_LAS_VEGAS,2025,22,Las Vegas,2025-11-22,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R23_QATAR_MCLAREN,2025_R23_QATAR,2025,23,Qatar,2025-11-30,McLaren,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R23_QATAR_FERRARI,2025_R23_QATAR,2025,23,Qatar,2025-11-30,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R23_QATAR_RED_BULL_RACING,2025_R23_QATAR,2025,23,Qatar,2025-11-30,Red Bull Racing,2,0.9,0,1,1.3050000000000002,1,0.25,-0.25,EVT_0099; EVT_0105,Event-log coded | Momentum +1.4; Upgrade +0.9 | rolling momentum base +1.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R23_QATAR_MERCEDES,2025_R23_QATAR,2025,23,Qatar,2025-11-30,Mercedes,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0100,Event-log coded | Momentum +0.6 | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R23_QATAR_WILLIAMS,2025_R23_QATAR,2025,23,Qatar,2025-11-30,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R23_QATAR_RACING_BULLS,2025_R23_QATAR,2025,23,Qatar,2025-11-30,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R23_QATAR_ASTON_MARTIN,2025_R23_QATAR,2025,23,Qatar,2025-11-30,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R23_QATAR_ALPINE,2025_R23_QATAR,2025,23,Qatar,2025-11-30,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R23_QATAR_HAAS_F1_TEAM,2025_R23_QATAR,2025,23,Qatar,2025-11-30,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R23_QATAR_KICK_SAUBER,2025_R23_QATAR,2025,23,Qatar,2025-11-30,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R24_ABU_DHABI_MCLAREN,2025_R24_ABU_DHABI,2025,24,Abu Dhabi,2025-12-07,McLaren,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R24_ABU_DHABI_FERRARI,2025_R24_ABU_DHABI,2025,24,Abu Dhabi,2025-12-07,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R24_ABU_DHABI_RED_BULL_RACING,2025_R24_ABU_DHABI,2025,24,Abu Dhabi,2025-12-07,Red Bull Racing,2,0.9,0,1,1.3050000000000002,1,0.25,-0.25,EVT_0099; EVT_0105,Event-log coded | Momentum +1.4; Upgrade +0.9 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R24_ABU_DHABI_MERCEDES,2025_R24_ABU_DHABI,2025,24,Abu Dhabi,2025-12-07,Mercedes,0.6,0,0,1,0.27,0.27,0.0675,-0.0675,EVT_0100,Event-log coded | Momentum +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R24_ABU_DHABI_WILLIAMS,2025_R24_ABU_DHABI,2025,24,Abu Dhabi,2025-12-07,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R24_ABU_DHABI_RACING_BULLS,2025_R24_ABU_DHABI,2025,24,Abu Dhabi,2025-12-07,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R24_ABU_DHABI_ASTON_MARTIN,2025_R24_ABU_DHABI,2025,24,Abu Dhabi,2025-12-07,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R24_ABU_DHABI_ALPINE,2025_R24_ABU_DHABI,2025,24,Abu Dhabi,2025-12-07,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R24_ABU_DHABI_HAAS_F1_TEAM,2025_R24_ABU_DHABI,2025,24,Abu Dhabi,2025-12-07,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R24_ABU_DHABI_KICK_SAUBER,2025_R24_ABU_DHABI,2025,24,Abu Dhabi,2025-12-07,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2026_R01_AUSTRALIA_MERCEDES,2026_R01_AUSTRALIA,2026,1,Australia,2026-03-08,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0109,Event-log coded | Momentum +2.0 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2026/races
2026_R01_AUSTRALIA_FERRARI,2026_R01_AUSTRALIA,2026,1,Australia,2026-03-08,Ferrari,1.1,0,0,1,0.49500000000000005,0.49500000000000005,0.12375000000000001,-0.12375000000000001,EVT_0110,Event-log coded | Momentum +0.9 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2026/races
